 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   9,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.595E+02  9.68336E-01  1.51479E-14  1.90584E-14  1.70345E-14  2.00816E-14
  1.600E+02  9.69846E-01  1.49757E-14  1.88574E-14  1.66092E-14  1.95833E-14
  1.605E+02  9.71321E-01  1.48082E-14  1.86617E-14  1.61846E-14  1.90856E-14
  1.610E+02  9.72759E-01  1.46454E-14  1.84714E-14  1.57607E-14  1.85886E-14
  1.615E+02  9.74162E-01  1.44870E-14  1.82863E-14  1.53376E-14  1.80921E-14
  1.620E+02  9.75528E-01  1.43331E-14  1.81064E-14  1.49151E-14  1.75963E-14
  1.625E+02  9.76858E-01  1.41837E-14  1.79318E-14  1.44933E-14  1.71010E-14
  1.630E+02  9.78152E-01  1.40387E-14  1.77624E-14  1.40722E-14  1.66062E-14
  1.635E+02  9.79410E-01  1.38983E-14  1.75981E-14  1.36516E-14  1.61120E-14
  1.640E+02  9.80631E-01  1.37624E-14  1.74390E-14  1.32317E-14  1.56184E-14
  1.645E+02  9.81815E-01  1.36309E-14  1.72851E-14  1.28123E-14  1.51252E-14
  1.650E+02  9.82963E-01  1.35038E-14  1.71362E-14  1.23935E-14  1.46325E-14
  1.655E+02  9.84074E-01  1.33810E-14  1.69924E-14  1.19753E-14  1.41403E-14
  1.660E+02  9.85148E-01  1.32624E-14  1.68537E-14  1.15576E-14  1.36486E-14
  1.665E+02  9.86185E-01  1.31482E-14  1.67200E-14  1.11403E-14  1.31573E-14
  1.670E+02  9.87185E-01  1.30383E-14  1.65914E-14  1.07236E-14  1.26664E-14
  1.675E+02  9.88148E-01  1.29329E-14  1.64677E-14  1.03074E-14  1.21759E-14
  1.680E+02  9.89074E-01  1.28318E-14  1.63491E-14  9.89156E-15  1.16858E-14
  1.685E+02  9.89962E-01  1.27349E-14  1.62354E-14  9.47619E-15  1.11961E-14
  1.690E+02  9.90814E-01  1.26421E-14  1.61267E-14  9.06123E-15  1.07068E-14
  1.695E+02  9.91627E-01  1.25535E-14  1.60229E-14  8.64667E-15  1.02177E-14
  1.700E+02  9.92404E-01  1.24691E-14  1.59240E-14  8.23248E-15  9.72906E-15
  1.705E+02  9.93143E-01  1.23889E-14  1.58300E-14  7.81865E-15  9.24069E-15
  1.710E+02  9.93844E-01  1.23131E-14  1.57410E-14  7.40516E-15  8.75262E-15
  1.715E+02  9.94508E-01  1.22414E-14  1.56568E-14  6.99199E-15  8.26483E-15
  1.720E+02  9.95134E-01  1.21740E-14  1.55776E-14  6.57913E-15  7.77730E-15
  1.725E+02  9.95722E-01  1.21106E-14  1.55031E-14  6.16656E-15  7.29002E-15
  1.730E+02  9.96273E-01  1.20512E-14  1.54335E-14  5.75425E-15  6.80297E-15
  1.735E+02  9.96786E-01  1.19959E-14  1.53688E-14  5.34219E-15  6.31614E-15
  1.740E+02  9.97261E-01  1.19448E-14  1.53088E-14  4.93036E-15  5.82951E-15
  1.745E+02  9.97698E-01  1.18979E-14  1.52537E-14  4.51875E-15  5.34306E-15
  1.750E+02  9.98097E-01  1.18552E-14  1.52035E-14  4.10733E-15  4.85679E-15
  1.755E+02  9.98459E-01  1.18166E-14  1.51581E-14  3.69609E-15  4.37067E-15
  1.760E+02  9.98782E-01  1.17821E-14  1.51174E-14  3.28501E-15  3.88469E-15
  1.765E+02  9.99067E-01  1.17514E-14  1.50816E-14  2.87408E-15  3.39883E-15
  1.770E+02  9.99315E-01  1.17248E-14  1.50504E-14  2.46327E-15  2.91309E-15
  1.775E+02  9.99524E-01  1.17022E-14  1.50241E-14  2.05256E-15  2.42743E-15
  1.780E+02  9.99695E-01  1.16839E-14  1.50026E-14  1.64194E-15  1.94185E-15
  1.785E+02  9.99829E-01  1.16699E-14  1.49859E-14  1.23139E-15  1.45633E-15
  1.790E+02  9.99924E-01  1.16601E-14  1.49741E-14  8.20893E-16  9.70862E-16
  1.795E+02  9.99981E-01  1.16542E-14  1.49670E-14  4.10436E-16  4.85423E-16
  1.800E+02  1.00000E+00  1.16525E-14  1.49646E-14  5.75977E-30  6.81211E-30
